CustomerID,Y,Recency,Frequency,Monetary_value,Std_sum
2729540,True,3.0,5.014167268786127,654.2543859649123,686.2865421243137
2729543,False,166.0,0.9020808177826565,187.8148148148148,75.64849738557375
2729557,True,298.0,1.8375720362239298,294.1090909090909,184.99576298724335
2729569,True,91.0,0.7684392151481888,524.8260869565217,242.90376923119035
2729619,False,43.0,1.436647228320527,339.16279069767444,309.563666059839
2729642,True,153.0,0.7350288144895719,405.6818181818182,243.58793979912963
2729659,True,61.0,0.16705200329308453,426.6,195.94591090400434
2729700,True,248.0,1.2040961538461539,429.30555555555554,238.5848539611904
2729718,True,35.0,1.0818794431279621,306.73333333333335,308.77298136817035
2729729,False,826.0,0.30102403846153847,309.77777777777777,97.93847274919312
2729766,True,86.0,7.893519230769231,235.13135593220338,156.15868808262175
2729770,True,29.0,1.6054615384615385,408.3125,207.6822610204184
2729794,True,7.0,6.689423076923077,225.905,146.12910232988733
2729810,True,35.0,3.7795240384615387,196.39823008849558,111.82564073329011
2729824,False,294.0,2.575427884615385,420.2987012987013,285.1189070940433
2729834,True,22.0,9.164509615384615,309.16423357664235,195.26838494569634
2729835,False,273.0,2.1004117001254703,337.8181818181818,267.7050678769518
2729838,True,381.0,0.4138512051915946,287.90909090909093,166.7299940295414
2729856,True,2.0,4.977522099447514,477.47972972972974,423.70748589082837
2729902,True,115.0,1.9153639874141877,275.92727272727274,127.38347682627509
2729915,True,29.0,5.953586538461539,311.40449438202245,206.80964904988934
2729929,False,5.0,3.0102403846153845,376.3222222222222,228.03975741369834
2729932,True,767.0,0.4013653846153846,365.3333333333333,204.45863477323067
2729948,True,441.0,0.6689423076923077,278.3,110.20941788011442
2729970,True,1.0,20.8623613410596,141.61674718196457,96.3911954370792
2729975,False,10.0,2.073721153846154,410.56451612903226,369.4914369764777
2729990,True,107.0,1.4382259615384616,635.0,448.10346381802754
2729995,True,34.0,1.646144453642384,535.1020408163265,224.9990041550147
2729999,False,665.0,0.9371460843373495,178.6086956521739,185.82707972013188
2730004,False,651.0,0.7372253460207612,384.42857142857144,235.75210951942117
2730030,True,54.0,2.073721153846154,344.33870967741933,295.89153659375927
2730034,False,459.0,0.6020480769230769,292.6111111111111,203.66267927164412
2730041,False,86.0,0.7111419392523365,340.2,47.40464112299554
2730080,False,418.0,2.207509615384615,283.8636363636364,186.40905279796627
2730100,True,2.0,0.4682596153846154,546.0,462.58338125724384
2730108,False,33.0,1.5322911899313503,212.9090909090909,184.69792818362822
2730174,True,131.0,2.575427884615385,366.1818181818182,247.95100997834686
2730188,False,695.0,1.5051201923076922,224.15555555555557,188.73586106653195
2730201,True,173.0,1.1771167127071824,303.7142857142857,243.82293134309475
2730202,True,63.0,0.30102403846153847,404.22222222222223,157.7226820861364
2730211,True,7.0,1.3378846153846153,368.1,365.5294579310737
2730251,True,84.0,1.2263942307692308,287.6969696969697,154.02891060781513
2730252,False,137.0,1.447561013767209,210.23684210526315,215.55903865650112
2730257,True,77.0,4.314677884615385,183.58139534883722,163.0146512622801
2730264,False,19.0,3.498975934903047,386.68674698795184,191.38174899035155
2730273,True,28.0,1.3713317307692308,369.4634146341463,225.7013621537291
2730276,False,349.0,1.3342191780821917,251.15625,131.59618324080827
2730285,True,48.0,3.6973210412147504,410.0,268.3810046116596
2730306,True,6.0,6.722870192307693,289.5422885572139,331.44479095731214
2730320,True,196.0,1.363395127118644,308.43243243243245,228.1406170350671
2730336,True,168.0,1.0145625,374.0357142857143,272.66279298292363
2730338,True,31.0,1.6723557692307693,281.5,186.32846244835312
2730340,False,132.0,0.9365192307692308,317.92857142857144,206.855814620542
2730341,True,315.0,3.3626160307517083,329.2371134020619,160.14562209100214
2730342,True,86.0,0.9699663461538461,299.51724137931035,186.56569518721722
2730364,False,686.0,1.8730384615384617,294.7142857142857,171.94774198583121
2730374,False,125.0,4.626111278648975,259.8174603174603,192.18663432376982
2730406,False,883.0,0.6087375,307.0,211.12444058366313
2730408,False,512.0,1.1680818256578946,395.48571428571427,299.1205119550796
2730411,False,403.0,1.3713317307692308,231.390243902439,174.3793104196683
2730414,True,428.0,0.9699663461538461,268.0,329.52931801066114
2730432,True,108.0,2.6423221153846153,402.11392405063293,340.66740631694154
2730452,False,707.0,0.7133642578125,239.23809523809524,125.3231442160245
2730465,False,383.0,0.5022586633663366,418.0,240.3488536036139
2730467,False,519.0,1.2040961538461539,325.6111111111111,210.91423819414342
2730482,False,147.0,0.7023894230769231,247.76190476190476,149.24004313920065
2730493,True,267.0,0.8361778846153847,324.8,177.671513379795
2730494,False,746.0,0.8549683988764045,257.24,174.0539380000732
2730498,False,667.0,2.006826923076923,349.28333333333336,245.6948701317135
2730499,False,2.0,1.2375432692307693,304.5405405405405,209.79746775754344
2730503,True,,0.0,0.0,0.0
2730506,False,676.0,1.4047788461538462,345.04761904761904,188.65130466098122
2730517,True,252.0,1.2375432692307693,408.5405405405405,172.19475320994258
2730532,True,28.0,1.9733798076923077,386.3898305084746,252.52674948437286
2730541,False,668.0,0.9030721153846154,270.2962962962963,123.88046807455312
2730595,True,178.0,2.073721153846154,354.8709677419355,260.77931653065514
2730596,False,35.0,5.819798076923077,473.17816091954023,660.6786293745282
2730611,False,608.0,0.7692836538461538,269.0,159.26221945412712
2730617,False,180.0,3.277817307692308,272.55102040816325,267.8476687573402
2730648,True,,0.0,0.0,0.0
2730652,False,63.0,4.3481250000000005,354.03076923076924,238.7245156969692
2730665,False,460.0,0.7991416952054795,247.47826086956522,110.53665355281989
2730677,False,778.0,0.7692836538461538,430.2173913043478,221.15398923944767
2730698,False,352.0,1.3378846153846153,298.175,196.69602833840483
2730700,True,155.0,2.4750865384615386,293.7027027027027,138.7563874605003
2730702,False,148.0,1.7058028846153845,376.3529411764706,342.84461923906065
2730704,False,398.0,1.638908653846154,406.8775510204082,214.8260568317483
2730705,True,505.0,0.24774200581395348,569.8571428571429,255.15382848484987
2730713,True,238.0,0.5351538461538462,285.75,120.39241393598408
2730716,False,210.0,1.774035,389.72549019607845,272.1551820878209
2730720,False,610.0,1.7058028846153845,271.52941176470586,194.568481819762
2730729,False,809.0,0.9365192307692308,329.2857142857143,158.26111970595306
2730755,True,107.0,1.5385673076923077,492.30434782608694,376.10588754676917
2730763,True,251.0,2.9767932692307695,378.24719101123594,224.50785979857835
2730764,True,2.0,1.7883417338709677,404.03921568627453,568.1198451307371
2730795,True,192.0,6.928719512195121,141.37142857142857,124.98997616540842
2730800,True,28.0,3.0436875,305.65934065934067,211.91424994192658
2730807,False,7.0,1.6019407894736841,461.0416666666667,217.71706784541644
2730823,False,237.0,1.3203210616438357,290.92105263157896,243.30354543344342
2730832,True,447.0,1.638908653846154,492.2244897959184,304.95896344878133
2730847,False,566.0,1.8201453488372095,321.9259259259259,156.45999571315488
2730871,False,305.0,0.36791826923076926,144.0909090909091,85.08284732594996
2730873,True,105.0,1.1037548076923076,537.2424242424242,554.8328594215916
2730886,True,63.0,5.318091346153846,277.6981132075472,159.36177116969276
2730890,True,25.0,6.370508720930233,422.8888888888889,249.95762052143476
2730921,True,22.0,4.585762555391433,164.36274509803923,129.30061597455645
2730923,False,811.0,0.4682596153846154,596.5714285714286,566.3853966888779
2730929,False,440.0,1.4047788461538462,329.6666666666667,154.08196530587327
2730935,False,805.0,1.5051201923076922,324.4222222222222,231.6433866654919
2730936,True,498.0,0.4682596153846154,316.5,252.01457528057014
2730937,True,35.0,5.320266768292683,415.04651162790697,239.47978873744648
2730952,False,64.0,6.677665909090909,215.64088397790056,199.26614889888353
2730964,True,390.0,4.103848314606742,307.425,174.5755314368843
2730971,True,49.0,2.9465841584158414,377.2386363636364,160.47938201928474
2730976,False,8.0,2.827068003618818,475.1168831168831,477.25224969903365
2731003,False,549.0,0.9443421837708831,239.65384615384616,92.36836787891939
2731018,False,135.0,1.1900673874407584,421.6969696969697,239.11601327186412
2731033,True,79.0,2.33247408919598,322.59016393442624,278.427152474346
2731049,False,176.0,2.3438737623762376,346.87142857142857,240.36119688698528
2731069,False,104.0,4.620779702970297,219.2391304347826,159.90474145829506
2731125,True,,0.0,0.0,0.0
2731126,False,670.0,1.0714851485148515,417.9375,271.03326036818146
2731154,False,164.0,1.4732920792079207,321.6818181818182,168.07940713720427
2731199,False,63.0,1.5067759900990099,309.77777777777777,124.33749688373629
2731243,True,19.0,2.3773576732673267,264.0422535211268,197.25077849708538
2731248,False,848.0,1.3058725247524752,308.7692307692308,131.98912665312955
2731266,False,258.0,1.7411633663366337,327.11538461538464,167.7411233554701
2731279,True,69.0,5.424393564356436,309.7283950617284,224.44902932815796
2731291,True,32.0,9.284038128249566,232.89204545454547,151.42117136108683
2731306,True,96.0,2.604432471264368,333.3731343283582,299.3941273801544
2731322,False,680.0,1.87509900990099,290.44642857142856,203.7183367158826
2731335,True,909.0,0.301355198019802,385.55555555555554,187.69064382056388
2731341,True,76.0,4.018069306930693,365.53333333333336,220.51966635495285
2731349,True,377.0,1.4398081683168316,261.13953488372096,207.35472038621447
2731366,True,6.0,21.965445544554456,210.89939024390245,156.39455565266826
2731406,False,140.0,0.7366460396039604,475.8636363636364,356.04819035183124
2731414,False,605.0,0.5692264851485148,290.8235294117647,252.208305596316
2731421,False,80.0,7.328780712530713,404.6530612244898,260.62916388521046
2731430,True,203.0,2.2769059405940593,366.29411764705884,226.38726948699437
2731435,True,2.0,5.792716584158415,414.4797687861272,268.3722377939846
2731461,True,141.0,2.6117450495049503,290.06410256410254,271.2513733159844
2731469,True,13.0,10.580915841584158,576.9113924050632,567.5403149162162
2731509,True,21.0,8.97368811881188,342.3955223880597,184.45691187761577
2731512,True,372.0,3.850649752475247,343.2,251.12680098993548
2731514,False,521.0,0.5357425742574258,343.9375,140.60415771472287
2731521,True,125.0,0.5695789473684211,256.5625,124.46791755307872
2731523,False,243.0,0.4687747524752475,376.2857142857143,122.32392593905274
2731555,True,183.0,0.2678712871287129,293.125,313.7721819136571
2731567,False,557.0,1.4398081683168316,258.69767441860466,131.63414936929243
2731568,False,231.0,1.5067759900990099,388.4,323.6957325525428
2731576,False,545.0,3.6497462871287127,296.7889908256881,226.9242439015021
2731577,True,2.0,7.244200876383763,356.1782945736434,248.99602938640163
2731595,True,4.0,0.636194306930693,347.0,132.51960022745482
2731611,False,641.0,0.8705816831683169,477.7692307692308,332.5831394033447
2731624,False,672.0,1.0714851485148515,295.1875,174.08719311440348
2731677,True,88.0,2.109486386138614,362.1111111111111,390.07997985157294
2731679,False,83.0,2.0108445945945945,272.15909090909093,158.89446449032127
2731705,False,749.0,0.636194306930693,271.3157894736842,144.78108095848978
2731709,True,510.0,0.5692264851485148,438.11764705882354,289.03954797590876
2731736,False,812.0,0.5357425742574258,370.8125,269.63561059325974
2731748,False,86.0,1.0380012376237624,228.67741935483872,132.67865618271696
2731764,False,189.0,0.8370977722772277,390.48,304.3287860193314
2731765,False,127.0,3.348391089108911,318.11,181.5440450773044
2731774,True,55.0,4.718003308128544,374.4878048780488,248.38029602684102
2731784,False,525.0,1.5880108695652175,317.8666666666667,231.32105370038724
2731790,True,544.0,0.22380055147058825,542.5,133.51029922818688
2731816,False,625.0,2.176454207920792,336.1384615384615,227.16506092233055
2731818,True,309.0,1.6208986686390532,385.22222222222223,239.82738952771177
2731825,True,44.0,3.9587406716417908,390.0983606557377,190.56352439698705
2731861,False,174.0,1.0380012376237624,270.1290322580645,85.01989646958484
2731863,False,128.0,2.3332615846681923,301.92537313432837,115.27034276953962
2731883,True,73.0,2.511293316831683,362.18666666666667,281.5755236086678
2731912,True,32.0,7.949930037313433,418.75714285714287,257.04025713654244
2731913,False,546.0,1.1384529702970296,458.6470588235294,361.64404752781354
2731914,True,112.0,2.7607142857142857,280.7625,187.6165119012042
2731926,False,258.0,2.176454207920792,425.7230769230769,317.8165994176273
2731947,False,127.0,0.9774854651162791,416.58620689655174,335.7509192883255
2731955,False,480.0,0.8036138613861386,284.9166666666667,133.11874942800267
2731961,False,819.0,0.7701299504950495,222.1304347826087,137.5765255966908
2731978,False,387.0,2.9131002475247523,317.4597701149425,156.96969079364814
2732035,False,331.0,0.5022586633663366,272.73333333333335,139.88999079208463
2732039,False,557.0,0.5527695800227015,443.8125,375.72866428669863
2732045,True,98.0,0.9040655940594059,290.81481481481484,198.78187447107348
2732050,False,24.0,5.926652227722772,234.5819209039548,138.97778317682196
2732077,True,20.0,3.3906363341968913,415.25581395348837,249.55702807157704
2732091,False,438.0,1.6741955445544554,380.42,227.050842998044
2732092,False,706.0,1.0380012376237624,306.1290322580645,130.669236863026
2732095,True,235.0,0.8705816831683169,284.34615384615387,165.74702224961808
2732108,False,456.0,1.8081311881188118,308.3888888888889,155.14915728514063
2732121,True,20.0,2.0134647188533625,382.71666666666664,289.0246069910444
2732123,False,503.0,0.9040655940594059,435.4074074074074,309.7647071394251
2732163,False,457.0,2.444325495049505,220.58904109589042,124.80093433771934
2732191,False,34.0,2.071619764397906,264.9230769230769,147.0792564990308
2732196,True,8.0,3.37381331942789,381.1505376344086,247.0174235289522
2732199,True,499.0,0.23438737623762376,390.0,307.11018652377305
2732211,False,463.0,0.5899964367160776,226.58823529411765,144.22554334423972
2732229,False,812.0,0.611455078125,319.94444444444446,154.78998000031117
2732238,True,78.0,3.683230198019802,289.9909090909091,298.0419739990007
2732257,True,73.0,2.511293316831683,320.92,214.2054305718846
2732262,True,7.0,1.7411633663366337,292.2307692307692,195.4140516536884
2732284,False,21.0,3.139803947368421,416.61224489795916,310.6244259771042
2732287,False,477.0,0.8705816831683169,318.2307692307692,212.82655993880232
2732289,False,645.0,4.439411602209945,429.52272727272725,319.22485951114436
2732294,True,349.0,0.3348391089108911,758.1,504.7292893775391
2732301,False,490.0,1.7469288079470198,288.5769230769231,201.2648578029094
2732306,False,183.0,1.4732920792079207,289.84090909090907,171.41503328577582
2732328,True,166.0,3.131066088516746,160.48837209302326,127.05253607081056
2732337,False,82.0,2.142401395631068,434.7241379310345,252.95626090977527
2732346,False,724.0,0.7165632006726458,276.3333333333333,224.47679909811026
2732348,False,131.0,1.6741955445544554,313.5,171.67996448066276
2732366,False,35.0,2.6099252717391304,387.32394366197184,322.6421181719942
2732383,False,407.0,0.8507201086956522,359.6666666666667,243.6183128439674
2732395,False,26.0,0.5758327702702702,364.5,107.91574348679478
2732396,False,157.0,0.7374573237885463,764.7727272727273,865.597065164144
2732426,False,758.0,1.1558306962025318,325.93939393939394,185.82500830652805
2732427,True,19.0,2.9775203804347825,322.94444444444446,162.22405429174083
2732499,False,319.0,0.7039365363436124,175.47619047619048,129.0479054644511
2732545,True,115.0,1.4219247159090909,369.35135135135135,179.26210112821087
2732606,False,550.0,1.392991990846682,267.525,93.68605169421582
2732619,False,553.0,0.5028118116740088,316.0,234.83580890242686
2732648,True,71.0,3.6384310344827586,418.125,394.82299555058086
2732660,True,7.0,6.368949614537446,360.19473684210527,308.20851008114334
2732669,False,518.0,0.9050612610132159,265.6666666666667,143.6914429227808
2732672,False,82.0,1.3408314977973568,261.05,153.6394297014095
2732673,True,85.0,2.111809609030837,322.63492063492066,167.88295669298134
2732677,True,161.0,11.564671668502204,285.6840579710145,232.7558892063298
2732685,False,742.0,0.6704157488986784,278.95,275.0026746281417
2732688,True,61.0,4.314418604651163,226.4296875,180.6750545376562
2732691,True,166.0,1.0056236233480176,239.03333333333333,275.4228702763522
2732709,True,21.0,3.553203469162996,468.83962264150944,364.2429627856985
2732712,False,96.0,1.240269135462555,205.54054054054055,92.75253653153122
2732714,True,333.0,3.117433232378855,238.89247311827958,389.22826270224584
2732728,False,11.0,0.6368949614537445,214.52631578947367,193.40727563617108
2732734,True,35.0,13.535292338709677,310.62176165803106,218.27880882564614
2732737,False,164.0,2.1911811023622048,344.953125,92.05250911585088
2732752,False,377.0,3.2515163821585906,295.58762886597935,243.72558649437585
2732785,True,4.0,7.830233402489627,202.8494623655914,172.07386510961913
2732826,True,1.0,0.7374573237885463,742.8636363636364,607.9105742078898
2732834,True,22.0,2.514059058370044,330.02666666666664,208.86533702127073
2732837,False,364.0,0.9522544901506373,245.40740740740742,170.61095177654005
2732838,False,714.0,1.5084354350220266,198.17777777777778,199.0768797233974
2732859,False,210.0,1.1098529005524862,377.5151515151515,261.5816222056847
2732864,True,7.0,15.855332461453745,439.6871035940803,359.8687251568853
2732893,False,462.0,1.240269135462555,251.05405405405406,149.2987210531561
2732931,True,13.0,2.547579845814978,360.89473684210526,235.5016534377834
2732936,False,771.0,0.9721028359030838,439.86206896551727,404.13511921296913
2732941,True,49.0,5.296284416299559,374.2151898734177,283.0094941526467
2732947,False,286.0,3.071294642857143,378.7977528089888,342.3826666895364
2732970,True,58.0,8.261437500000001,338.05263157894734,214.9890110070772
2732975,False,441.0,1.6760393722466962,332.66,178.40158894689114
2733018,True,18.0,6.871538844621513,383.9529411764706,240.51022716299727
2733021,False,1.0,2.4595454545454545,296.828125,306.2350251440877
2733023,False,258.0,0.7116535521582734,182.6153846153846,127.42549356489229
2733027,False,292.0,0.3352078744493392,347.4,136.50738685751284
2733028,False,120.0,1.206748348017621,311.3333333333333,226.51231439245987
2733047,True,12.0,2.8157461453744497,270.8333333333333,279.18123980424343
2733081,True,10.0,5.430367566079295,268.31481481481484,192.34449142526154
2733084,True,,0.0,0.0,0.0
2733086,True,368.0,0.4022494493392071,313.3333333333333,165.9070568576018
2733095,True,53.0,7.944426624449339,246.1561181434599,182.13685978774862
2733107,False,662.0,0.7039365363436124,253.0952380952381,190.20539023957886
2733125,False,287.0,2.9498292951541853,317.77272727272725,249.8590281744739
2733134,False,553.0,0.4692910242290749,334.2857142857143,151.32564405761025
2733136,False,100.0,2.044768034140969,484.6885245901639,429.8533292873903
2733140,False,811.0,0.8044988986784142,445.3333333333333,357.8154329510831
2733155,True,31.0,7.60921875,320.98237885462555,272.74612924027895
2733166,False,287.0,4.692910242290749,309.65714285714284,172.05770202554254
2733167,True,29.0,3.3855995319383263,395.43564356435644,296.8545912005265
2733181,True,14.0,1.0726651982378854,388.9375,261.008829105392
2733211,False,356.0,1.3408314977973568,304.25,259.8524976074321
2733223,False,392.0,2.3129343337004404,303.7826086956522,193.98012857334095
2733225,True,2.0,9.687507571585904,300.7335640138408,372.28016669623725
2733237,True,2.0,4.572255154639175,403.1666666666667,163.78153967793176
2733242,True,42.0,0.5057486782477341,380.27272727272725,114.04217720570833
2733246,False,752.0,0.4692910242290749,488.92857142857144,346.6375771466646
2733247,True,383.0,2.514059058370044,476.93333333333334,351.61309100453826
2733251,False,774.0,1.9777264592511015,308.20338983050846,162.6828710714041
2733255,True,15.0,4.02249449339207,263.7583333333333,190.48703592198004
2733258,True,66.0,2.7822253579295153,393.0120481927711,315.45377667563986
2733260,True,5.0,6.7235852137767225,241.81720430107526,176.1948826594718
2733283,False,95.0,1.9384378491620113,293.94736842105266,225.30490618688196
2733306,False,400.0,0.4853260250569476,213.42857142857142,96.02540872539477
2733316,True,50.0,7.329401690391459,292.16748768472905,153.55333039159422
2733323,False,415.0,4.625868667400881,401.963768115942,257.3384663607626
2733348,True,374.0,4.527799586776859,417.7063492063492,219.33660223356486
2733353,True,62.0,1.374814930991217,291.5,173.0308808111596
2733361,False,422.0,0.5698533865638766,356.3529411764706,127.59503378681642
2733373,True,700.0,0.2608875,434.6666666666667,102.95953897850683
2733398,True,71.0,1.5754770099118944,378.3191489361702,196.15024259180805
2733402,False,34.0,4.827918103448276,251.0,172.78056258450354
2733406,False,436.0,0.9785691518847006,364.1034482758621,356.89317577708897
2733420,True,241.0,0.5028118116740088,316.3333333333333,206.96744625550127
2733450,True,108.0,0.4897021967821782,362.2307692307692,259.5496592966857
2733451,False,378.0,2.6406421232876713,388.6842105263158,228.53902426945615
2733479,True,1.0,7.072886150881057,357.4881516587678,216.93212368738693
2733488,False,719.0,0.8044988986784142,289.9583333333333,143.665819712356
2733490,True,908.0,0.26816629955947135,316.0,68.04830217258494
2733530,False,271.0,0.9385820484581499,185.14285714285714,130.14172169165323
